assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
892329,68020,"Herbicidal activity against Eclipta prostrata assessed as growth inhibition at 75 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Eclipta prostrata",53719,,,,,107227,N,1,Autocuration,1,505366,CHEMBL3049731,,BAO_0000218,,,CLD0
892330,68020,"Herbicidal activity against Amaranthus retroflexus assessed as growth inhibition at 75 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,505365,CHEMBL3049732,,BAO_0000218,,,CLD0
892331,68020,"Herbicidal activity against Setaria faberi (Giant Foxtail) assessed as growth inhibition at 75 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Setaria faberi",149378,,,,,102076,N,1,Autocuration,1,505364,CHEMBL3049733,,BAO_0000218,,,CLD0
892332,68020,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 75 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,505363,CHEMBL3049734,,BAO_0000218,,,CLD0
892333,68020,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 75 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,505362,CHEMBL3049735,,BAO_0000218,,,CLD0
892334,68020,"Herbicidal activity against Abutilon theophrasti (velvetleaf) assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,505361,CHEMBL3049736,,BAO_0000218,,,CLD0
892335,68020,"Herbicidal activity against Brassica juncea assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Brassica juncea",3707,,,,,101687,N,1,Autocuration,1,505360,CHEMBL3049737,,BAO_0000218,,,CLD0
892336,68020,"Herbicidal activity against Eclipta prostrata assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Eclipta prostrata",53719,,,,,107227,N,1,Autocuration,1,505359,CHEMBL3049738,,BAO_0000218,,,CLD0
892337,68020,"Herbicidal activity against Amaranthus retroflexus assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,505358,CHEMBL3049739,,BAO_0000218,,,CLD0
892338,68020,"Herbicidal activity against Setaria faberi (Giant Foxtail) assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Setaria faberi",149378,,,,,102076,N,1,Autocuration,1,505357,CHEMBL3049740,,BAO_0000218,,,CLD0
892339,68020,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,505356,CHEMBL3049741,,BAO_0000218,,,CLD0
892340,68020,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 37.5 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,505355,CHEMBL3049742,,BAO_0000218,,,CLD0
892341,68020,"Herbicidal activity against Abutilon theophrasti (velvetleaf) assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,505354,CHEMBL3049743,,BAO_0000218,,,CLD0
892342,68020,"Herbicidal activity against Brassica juncea assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Brassica juncea",3707,,,,,101687,N,1,Autocuration,1,505353,CHEMBL3049744,,BAO_0000218,,,CLD0
892343,68020,"Herbicidal activity against Eclipta prostrata assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Eclipta prostrata",53719,,,,,107227,N,1,Autocuration,1,505352,CHEMBL3050407,,BAO_0000218,,,CLD0
892344,68020,"Herbicidal activity against Amaranthus retroflexus assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Amaranthus retroflexus",124763,,,,,101646,N,1,Autocuration,1,505351,CHEMBL3050408,,BAO_0000218,,,CLD0
892345,68020,"Herbicidal activity against Setaria faberi (Giant Foxtail) assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Setaria faberi",149378,,,,,102076,N,1,Autocuration,1,505350,CHEMBL3050409,,BAO_0000218,,,CLD0
892346,68020,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,505349,CHEMBL3050410,,BAO_0000218,,,CLD0
892347,68020,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 150 g/ha postemergence treatment measured after 15 days by Greenhouse test",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,505348,CHEMBL3050411,,BAO_0000218,,,CLD0
892457,67978,"Herbicidal activity against Portulaca oleracea assessed as inhibition of fresh weed plant weights at 600 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Portulaca oleracea",46147,,,,,106864,N,1,Autocuration,1,507958,CHEMBL3049125,,BAO_0000218,,,CLD0
892458,67978,"Herbicidal activity against Portulaca oleracea assessed as inhibition of fresh weed plant weights at 300 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Portulaca oleracea",46147,,,,,106864,N,1,Autocuration,1,507957,CHEMBL3049126,,BAO_0000218,,,CLD0
892459,67978,"Herbicidal activity against Portulaca oleracea assessed as inhibition of fresh weed plant weights at 150 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Portulaca oleracea",46147,,,,,106864,N,1,Autocuration,1,507956,CHEMBL3049127,,BAO_0000218,,,CLD0
892460,67978,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of fresh weed plant weights at 300 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,507954,CHEMBL3049128,,BAO_0000218,,,CLD0
892461,67978,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of fresh weed plant weights at 150 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,507953,CHEMBL3049129,,BAO_0000218,,,CLD0
892462,67978,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of fresh weed plant weights at 300 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,507952,CHEMBL3049130,,BAO_0000218,,,CLD0
892463,67978,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of fresh weed plant weights at 150 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,507951,CHEMBL3049131,,BAO_0000218,,,CLD0
892464,67978,"Herbicidal activity against Eleusine indica assessed as inhibition of fresh weed plant weights at 600 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Eleusine indica",29674,,,,,107139,N,1,Autocuration,1,507950,CHEMBL3049132,,BAO_0000218,,,CLD0
892465,67978,"Herbicidal activity against Eleusine indica assessed as inhibition of fresh weed plant weights at 300 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Eleusine indica",29674,,,,,107139,N,1,Autocuration,1,507949,CHEMBL3049133,,BAO_0000218,,,CLD0
892466,67978,"Herbicidal activity against Eleusine indica assessed as inhibition of fresh weed plant weights at 150 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Eleusine indica",29674,,,,,107139,N,1,Autocuration,1,507948,CHEMBL3049134,,BAO_0000218,,,CLD0
892467,67978,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of fresh weed plant weights at 600 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,507946,CHEMBL3049135,,BAO_0000218,,,CLD0
892468,67978,"Herbicidal activity against Portulaca oleracea assessed as inhibition of root growth at 100 mg/mL measured 7 days post treatment",F,,,"Portulaca oleracea",46147,,,,,106864,N,1,Autocuration,1,507944,CHEMBL3049136,,BAO_0000218,,,CLD0
892469,67978,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of fresh weed plant weights at 600 g ai/ha using pre-emergence treatment protocol under greenhouse conditions relative to untreated control",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,507945,CHEMBL3049137,,BAO_0000218,,,CLD0
892470,67978,"Herbicidal activity against Portulaca oleracea assessed as inhibition of shoot growth at 100 mg/mL measured 7 days post treatment",F,,,"Portulaca oleracea",46147,,,,,106864,N,1,Autocuration,1,507942,CHEMBL3050753,,BAO_0000218,,,CLD0
892471,67978,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of shoot growth at 100 mg/mL measured 7 days post treatment",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,507940,CHEMBL3050754,,BAO_0000218,,,CLD0
892472,67978,"Herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as inhibition of root growth at 100 mg/mL measured 7 days post treatment",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,507941,CHEMBL3051074,,BAO_0000218,,,CLD0
892473,67978,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of root growth at 100 mg/mL measured 7 days post treatment",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,507939,CHEMBL3049754,,BAO_0000218,,,CLD0
892474,67978,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of shoot growth at 100 mg/mL measured 7 days post treatment",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,507938,CHEMBL3049755,,BAO_0000218,,,CLD0
892498,67980,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of seedling growth at 10 ug/mL at 28 degC",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,510023,CHEMBL3050071,,BAO_0000218,,,CLD0
892499,67980,"Herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as inhibition of seedling growth at 100 ug/mL at 28 degC",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,510022,CHEMBL3047714,,BAO_0000218,,,CLD0
892627,67980,"Herbicidal activity against Brassica rapa subsp. oleifera assessed as inhibition of root growth at 10 ug/mL at 28 degC",F,,,"Brassica rapa subsp. oleifera",145471,,,,,101689,N,1,Autocuration,1,510021,CHEMBL3048516,,BAO_0000218,,,CLD0
892628,67980,"Herbicidal activity against Brassica rapa subsp. oleifera assessed as inhibition of root growth at 100 ug/mL at 28 degC",F,,,"Brassica rapa subsp. oleifera",145471,,,,,101689,N,1,Autocuration,1,510020,CHEMBL3048517,,BAO_0000218,,,CLD0
892794,67942,"Post-emergence herbicidal activity against Setaria viridis (green foxtail) assessed as growth inhibition at 37.5 g.a.i./ha applied at one-leaf stage measured after 15 days",F,,,"Setaria viridis",4556,,,,,50402,N,1,Autocuration,1,510503,CHEMBL3048390,,BAO_0000218,,,CLD0
892795,67942,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 37.5 g.a.i./ha applied at one-leaf stage measured after 15 days",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,510502,CHEMBL3048659,,BAO_0000218,,,CLD0
892796,67942,"Post-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 37.5 g.a.i./ha applied at one-leaf stage measured after 15 days",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,510501,CHEMBL3048660,,BAO_0000218,,,CLD0
892797,67942,"Post-emergence herbicidal activity against Amaranthus spinosus assessed as growth inhibition at 37.5 g.a.i./ha applied at two-leaf stage measured after 15 days",F,,,"Amaranthus spinosus",124765,,,,,107409,N,1,Autocuration,1,510500,CHEMBL3048661,,BAO_0000218,,,CLD0
892798,67942,"Post-emergence herbicidal activity against Chenopodium album assessed as growth inhibition at 37.5 g.a.i./ha applied at two-leaf stage measured after 15 days",F,,,"Chenopodium album",3559,,,,,101719,N,1,Autocuration,1,510499,CHEMBL3048662,,BAO_0000218,,,CLD0
892799,67942,"Pre-emergence herbicidal activity against Setaria viridis (green foxtail) assessed as growth inhibition at 37.5 g.a.i./ha applied 24 hr after seeds were sown measured after 15 days",F,,,"Setaria viridis",4556,,,,,50402,N,1,Autocuration,1,510497,CHEMBL3048663,,BAO_0000218,,,CLD0
892800,67942,"Post-emergence herbicidal activity against Abutilon theophrasti (velvetleaf) assessed as growth inhibition at 37.5 g.a.i./ha applied at two-leaf stage measured after 15 days",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,510498,CHEMBL3048664,,BAO_0000218,,,CLD0
892801,67942,"Pre-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 37.5 g.a.i./ha applied 24 hr after seeds were sown measured after 15 days",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,510496,CHEMBL3048665,,BAO_0000218,,,CLD0
892802,67942,"Pre-emergence herbicidal activity against Digitaria sanguinalis (hairy crabgrass) assessed as growth inhibition at 37.5 g.a.i./ha applied 24 hr after seeds were sown measured after 15 days",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,510495,CHEMBL3048666,,BAO_0000218,,,CLD0
892803,67942,"Pre-emergence herbicidal activity against Amaranthus spinosus assessed as growth inhibition at 37.5 g.a.i./ha applied 24 hr after seeds were sown measured after 15 days",F,,,"Amaranthus spinosus",124765,,,,,107409,N,1,Autocuration,1,510494,CHEMBL3048799,,BAO_0000218,,,CLD0
892804,67942,"Pre-emergence herbicidal activity against Chenopodium album assessed as growth inhibition at 37.5 g.a.i./ha applied 24 hr after seeds were sown measured after 15 days",F,,,"Chenopodium album",3559,,,,,101719,N,1,Autocuration,1,510493,CHEMBL3048800,,BAO_0000218,,,CLD0
892805,67942,"Pre-emergence herbicidal activity against Abutilon theophrasti (velvetleaf) assessed as growth inhibition at 37.5 g.a.i./ha applied 24 hr after seeds were sown measured after 15 days",F,,,"Abutilon theophrasti",3631,,,,,101626,N,1,Autocuration,1,510492,CHEMBL3048801,,BAO_0000218,,,CLD0
892806,67942,"Post-emergence herbicidal activity against Setaria viridis (green foxtail) assessed as growth inhibition at 15 g.a.i./ha applied at one-leaf stage measured after 15 days",F,,,"Setaria viridis",4556,,,,,50402,N,1,Autocuration,1,510491,CHEMBL3048802,,BAO_0000218,,,CLD0
892807,67942,"Post-emergence herbicidal activity against Echinochloa crus-galli (barnyard grass) assessed as growth inhibition at 15 g.a.i./ha applied at one-leaf stage measured after 15 days",F,,,"Echinochloa crus-galli",90397,,,,,50059,N,1,Autocuration,1,510490,CHEMBL3048803,,BAO_0000218,,,CLD0
892808,67942,"Post-emergence herbicidal activity against Digitaria sanguinalis(hairy crabgrass) assessed as growth inhibition at 15 g.a.i./ha applied at one-leaf stage measured after 15 days",F,,,"Digitaria sanguinalis",121769,,,,,101772,N,1,Autocuration,1,510489,CHEMBL3048804,,BAO_0000218,,,CLD0
892809,67942,"Post-emergence herbicidal activity against Amaranthus spinosus assessed as growth inhibition at 15 g.a.i./ha applied at two-leaf stage measured after 15 days",F,,,"Amaranthus spinosus",124765,,,,,107409,N,1,Autocuration,1,510488,CHEMBL3048805,,BAO_0000218,,,CLD0
